#,Enroll_no,Application_no,year_term_code,course_code,branch_code,semester_code,college_code,acad_fee,dev_fee,univ_fee,caution money,univ_enroll_fee,exam_fee,excess_fee,late_fee,reg_fee,other_fee,misc_fee,total_fee,paid_status,payment mode,utr/upi/neft/DD number,via bank name/ paytm / phonepay/ googlepay etc,payment date,trans_id,dt_insrt,by_insrt,dt_updt,by_updt,Remark1,Remark2,LateFee
487,DE1200031,8081601325,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010656367152989392,",,ADMIN,06-01-2016 22:37,,,,0
488,DE1200254,8081600435,Jan-16,BE,ECIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010627790166837194,",,ADMIN,06-01-2016 22:49,,,,0
489,DE13352,8081600174,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010645080262495272,",05-12-2014 00:00,ADMIN,06-01-2016 22:56,,,,0
490,DE15145,8081601329,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010611260193414255,",,ADMIN,06-01-2016 23:00,,,,0
491,DE15487,8081600894,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010655480100358819,",04-08-2013 00:00,ADMIN,06-01-2016 23:01,,,,0
492,DE13633,8081600258,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010649100163739728,",12-05-2014 00:00,ADMIN,06-01-2016 23:22,,,,0
493,DE13207,8081601331,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010659080210562287,",11-01-2013 00:00,ADMIN,06-01-2016 23:27,,,,0
494,DE13676,8081600968,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010703000110963313,",,ADMIN,07-01-2016 00:11,,,,0
495,DE1200090,8081600261,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010704820493362340,",06-08-2012 00:00,ADMIN,07-01-2016 00:12,,,,0
496,DE14106,8081600596,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010748847133477600,",07-01-2015 00:00,ADMIN,07-01-2016 07:50,,,,0
497,DE14071,8081601343,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010723143104671025,",,ADMIN,07-01-2016 07:55,,,,0
498,DE15534,8081601344,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010741613151142362,",,ADMIN,07-01-2016 08:04,,,,0
499,DE15243,8081601270,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010711027102450511,",12-04-2012 00:00,ADMIN,07-01-2016 09:16,,,,0
500,DE13463,8081601352,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010737630222311012,",,ADMIN,07-01-2016 09:29,,,,0
501,DE13033,8081601237,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010712310758410489,",,ADMIN,07-01-2016 09:48,,,,0
502,DE1200238,8081600574,Jan-16,BE,ECIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010748970725904271,",09-03-2012 00:00,ADMIN,07-01-2016 09:55,,,,0
503,DE13344,8081600309,Jan-16,BE,ECIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010731600738109409,",,ADMIN,07-01-2016 10:12,,,,0
504,DE13726,8081601361,Jan-16,ME3YPT,MESPTDE,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010758217142178004,",05-07-2017 00:00,ADMIN,07-01-2016 10:13,,,,0
505,DE1000762,8081601360,Jan-16,ME3YPT,CESPSE,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010700510115403790,",01-09-2012 00:00,ADMIN,07-01-2016 10:15,,,,0
506,DE13253,8081601328,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010715863211810828,",11-03-2013 00:00,ADMIN,07-01-2016 10:21,,,,0
507,DE1200530,8081601349,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010745920488464866,",,ADMIN,07-01-2016 10:23,,,,0
508,DE13787,8081601362,Jan-16,ME3YPT,ITSPIS,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010703580178840835,",,ADMIN,07-01-2016 10:31,,,,0
509,de14025,8081601363,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010728983107609896,",06-01-2016 11:58,davviet,07-01-2016 10:35,markcom,Fees paid thru loan,,0
510,DE14116,8081600702,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010756640174397306,",,ADMIN,07-01-2016 10:40,markcom,,,0
511,DX0814011,8081601365,Jan-16,MSC,AM,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010715997572182975,",,ADMIN,07-01-2016 10:41,sankarcomputer,,,0
512,DE13136,8081600756,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010709763113530986,",,ADMIN,07-01-2016 10:43,nictcscdhamnod,,,0
513,DE14117,8081600703,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010709300396192767,",,ADMIN,07-01-2016 10:45,markcom,,,0
514,DE15469,8081601366,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010741773210493136,",,ADMIN,07-01-2016 10:47,markcom,,,0
515,DE14740,8081601167,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010707800192086179,",,ADMIN,07-01-2016 10:48,,,,0
516,DE13685,8081601355,Jan-16,ME3YPT,CESPSE,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010745580210750697,",,ADMIN,07-01-2016 10:49,,,,0
517,DE13368,8081600157,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010717013119895504,",,ADMIN,07-01-2016 10:51,,,,0
518,DE13223,8081601368,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010732047168745782,",,ADMIN,07-01-2016 10:53,,,,0
519,DE1200065,8081600083,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010757483214204753,",,ADMIN,07-01-2016 11:03,markcom,,,0
520,DE1200508,8081600299,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010744450170147328,",,ADMIN,07-01-2016 11:25,nictbeesakhedicsc,,,0
521,DE14184,8081601374,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010730313304734563,",08-03-2015 00:00,ADMIN,07-01-2016 11:31,,,,0
522,DE1200476,8081600832,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010716910154980248,",,ADMIN,07-01-2016 11:32,markcom,,,0
523,DE13152,8081600350,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010755047171359726,",08-06-2013 00:00,ADMIN,07-01-2016 11:32,krishnaenterprises,,,0
524,DE14335,8081600030,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010738350870205685,",,ADMIN,07-01-2016 11:34,krishnaenterprises,,,0
525,DE15412,8081601377,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010748837704944999,",03-08-2013 00:00,ADMIN,07-01-2016 11:34,,,,0
526,DE14013,8081600446,Jan-16,BE,CIVIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010744900145906372,",04-06-2015 00:00,ADMIN,07-01-2016 11:37,,,,0
527,DE1200453,8081600028,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010701750151508525,",01-06-2013 00:00,ADMIN,07-01-2016 11:43,cyberworld,,,0
528,DE1200478,8081600668,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010722680194317905,",,ADMIN,07-01-2016 11:58,,,,0
529,DE14213,8081601384,Jan-16,BE,ECIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010743470650711690,",,ADMIN,07-01-2016 11:58,,,,0
530,DE1200164,8081600550,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010746340873419952,",07-07-2012 00:00,ADMIN,07-01-2016 12:10,dharpc1,,,0
531,DE13630,8081600871,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010739083123297453,",12-10-2014 00:00,ADMIN,07-01-2016 12:12,Sksharma1611,,,0
532,DE15517,8081600625,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010734207326423380,",05-02-2013 00:00,ADMIN,07-01-2016 12:25,markcom,,,0
533,DE14761,8081601386,Jan-16,ME3YPT,MESPTDE,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010757343455558404,",03-11-2017 00:00,ADMIN,07-01-2016 12:25,,,,0
534,DE15543,8081600695,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010734577422069760,",,ADMIN,07-01-2016 12:27,netguru1,,,0
535,DE15550,8081601281,Jan-16,BE,MECHENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010720700139857717,",06-03-2013 00:00,ADMIN,07-01-2016 12:28,netguru1,,,0
536,DE1200050,8081600036,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010704140104804313,",07-02-2013 00:00,ADMIN,07-01-2016 12:31,,,,0
537,DE1200350,8081601387,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010704640183602169,",05-03-2013 00:00,ADMIN,07-01-2016 12:36,,,,0
538,DE14187,8081601116,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010723553209425384,",08-06-2015 00:00,ADMIN,07-01-2016 12:36,interanet,,,0
539,DE14501,8081601375,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010719763181339151,",,ADMIN,07-01-2016 12:37,MPONLINE123,,,0
540,DE1200195,8081600986,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010754980686562410,",,ADMIN,07-01-2016 12:38,,,,0
541,DE13179,8081600448,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010731250125810362,",01-12-2014 00:00,ADMIN,07-01-2016 12:39,netguru1,,,0
542,DE14479,8081600888,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010743780525355700,",,ADMIN,07-01-2016 12:42,MPONLINE123,,,0
543,DE1200328,8081600591,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010707730161315419,",03-09-2013 00:00,ADMIN,07-01-2016 12:43,,,,0
544,DE15049,8081601408,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010713870358085569,",,ADMIN,07-01-2016 12:44,,,,0
545,DE15010,8081601268,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010703790297790145,",11-08-2013 00:00,ADMIN,07-01-2016 12:45,markcom,,,0
546,DE13345,8081600228,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010743573600363972,",,ADMIN,07-01-2016 12:47,,,,0
547,DE1200347,8081600674,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010750820119462840,",05-02-2013 00:00,ADMIN,07-01-2016 12:47,,,,0
548,DE13144,8081600770,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010731383519321135,",08-11-2013 00:00,ADMIN,07-01-2016 12:50,,,,0
549,DE13656,8081601419,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010730177103816120,",09-01-2014 00:00,ADMIN,07-01-2016 12:52,,,,0
550,DE14113,8081600700,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010751870113275679,",,ADMIN,07-01-2016 12:52,suvidha,,,0
551,DE1200224,8081600766,Jan-16,BE,ECIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010752080214450196,",,ADMIN,07-01-2016 12:52,,,,0
552,DE1200334,8081600545,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010721270203183098,",03-11-2013 00:00,ADMIN,07-01-2016 12:53,,,,0
553,DE13731,8081601206,Jan-16,ME3YPT,MESPTDE,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010731277342725604,",,ADMIN,07-01-2016 12:54,netguru1,,,0
554,DE1200434,8081601096,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010727180130531525,",,ADMIN,07-01-2016 12:58,nitesh,,,0
555,DE13635,8081601267,Jan-16,BE,ITENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010737887111260367,",,ADMIN,07-01-2016 13:01,annapoorna,,,0
556,DE11527,8081601422,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010710733235081993,",07-01-2016 12:52,davviet,07-01-2016 13:03,netguru1,SEM FEES,,0
557,DE13094,8081600681,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010742403104943176,",,ADMIN,07-01-2016 13:11,gohad8,,,0
558,DE1200335,8081600588,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010743450166279921,",,ADMIN,07-01-2016 13:11,rhytdm,,,0
559,DE14568,8081600891,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010745810171107421,",,ADMIN,07-01-2016 13:13,A0947100112103,,,0
560,DE14739,8081601427,Jan-16,ME3YPT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010747790380760901,",,ADMIN,07-01-2016 13:15,,,,0
561,DE13015,8081600515,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010753527998926070,",,ADMIN,07-01-2016 13:15,HARI2004,,,0
562,DE13426,8081600655,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010735200164797537,",,ADMIN,07-01-2016 13:17,HARI2004,,,0
563,DE13509,8081601341,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010728113191559391,",,ADMIN,07-01-2016 13:18,krishnaenterprises,,,0
564,DE15327,8081601425,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010705670174906797,",,ADMIN,07-01-2016 13:20,,,,0
565,DE15434,8081601433,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010736673617778965,",01-09-2013 00:00,ADMIN,07-01-2016 13:23,netguru1,,,0
566,DE13149,8081600707,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010710530205843219,",,ADMIN,07-01-2016 13:25,markcom,,,0
567,DE1200489,8081601435,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010718127137957935,",,ADMIN,07-01-2016 13:25,computerworld26,Fees paid thru loan,,0
568,DE14540,8081601430,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010739517192747867,",,ADMIN,07-01-2016 13:27,swastik,,,0
569,DE13788,8081601432,Jan-16,ME3YPT,ITSPIS,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010756393732662080,",,ADMIN,07-01-2016 13:28,,,,0
570,DE14537,8081601431,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010705697162100154,",,ADMIN,07-01-2016 13:29,swastik,,,0
571,DE1200378,8081600395,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010713620250258121,",,ADMIN,07-01-2016 13:29,,,,0
572,DE1200134,8081600414,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010758340105096948,",,ADMIN,07-01-2016 13:33,k074610010325,,,0
573,DE1200448,8081601429,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010711300330823544,",11-03-2012 00:00,ADMIN,07-01-2016 13:35,perfect,,,0
574,DE1200493,8081600133,Jan-16,BE,ECTELEG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010728023108302184,",,ADMIN,07-01-2016 13:35,jainshree,,,0
575,DE14747,8081601182,Jan-16,ME3YPT,IEM,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010730880501111408,",,ADMIN,07-01-2016 13:37,nirajmodi,,,0
576,DE15257,8081601438,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010736257179675021,",,ADMIN,07-01-2016 13:38,markcom,,,0
577,DE15353,8081601439,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010748490153000208,",10-07-2013 00:00,ADMIN,07-01-2016 13:39,markcom,,,0
578,DE15225,8081601441,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010738810170322058,",,ADMIN,07-01-2016 13:41,markcom,,,0
579,DE15070,8081601442,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010716337838546565,",,ADMIN,07-01-2016 13:43,markcom,,,0
580,DE14546,8081600324,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010727320132367453,",,ADMIN,07-01-2016 13:43,swastik,,,0
581,DE1200112,8081600253,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010735217182547647,",,ADMIN,07-01-2016 13:43,,,,0
582,DE14495,8081600301,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010727087699422264,",09-12-2016 00:00,ADMIN,07-01-2016 13:44,swastik,,,0
583,DE15348,8081601443,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010732673114402007,",10-05-2013 00:00,ADMIN,07-01-2016 13:45,markcom,,,0
584,DE15307,8081601444,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010730647176647027,",,ADMIN,07-01-2016 13:46,markcom,,,0
585,DE1200299,8081601437,Jan-16,BE,ITENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010706833342236461,",,ADMIN,07-01-2016 13:47,annapoorna,,,0
586,DE14011,8081600616,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010755993817152276,",,ADMIN,07-01-2016 13:47,netguru1,SEM FEES,,0
587,DE1200399,8081600056,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010719880198851228,",,ADMIN,07-01-2016 13:51,,,,0
588,DE13188,8081601144,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010726603285979598,",,ADMIN,07-01-2016 13:54,,,,0
589,DE13059,8081600223,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010738333202696132,",,ADMIN,07-01-2016 13:58,SANJAYKUMRAWAT,,,0
590,DE14211,8081601418,Jan-16,BE,ITENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010749943615178223,",,ADMIN,07-01-2016 13:59,,,,0
591,DE15280,8081601448,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010705467210177686,",,ADMIN,07-01-2016 14:03,markcom,,,0
592,DE15305,8081601449,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010751023911724302,",,ADMIN,07-01-2016 14:04,markcom,,,0
593,DE14633,8081600666,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010758970718169230,",,ADMIN,07-01-2016 14:05,swarnikaphotocopy,,,0
594,DE15352,8081601450,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010717363427030268,",08-12-2013 00:00,ADMIN,07-01-2016 14:06,markcom,,,0
595,DE1200027,8081601210,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010748923116654096,",,ADMIN,07-01-2016 14:08,netguru1,,,0
596,de14280,8081601447,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010753053184395958,",07-01-2016 11:57,davviet,07-01-2016 14:15,netguru1,SEM FEES,,0
597,DE1200534,8081600734,Jan-16,BE,CIVIENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010757987371325858,",,ADMIN,07-01-2016 14:16,K4301491612581209,,,0
598,DE14281,8081600218,Jan-16,BE,ECTELEG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010715443789378128,",,ADMIN,07-01-2016 14:18,netguru1,,,0
599,DE14138,8081600346,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010707177177859447,",11-01-2016 00:00,ADMIN,07-01-2016 14:23,manishrao,,,0
600,DE15263,8081601457,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010749810791025990,",07-02-2013 00:00,ADMIN,07-01-2016 14:27,,,,0
601,DE14230,8081601458,Jan-16,BE,ECIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010747410258727424,",12-05-2015 00:00,ADMIN,07-01-2016 14:30,annapoorna,,,0
602,DE1200044,8081601001,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010755647120995966,",,ADMIN,07-01-2016 14:39,krishnaenterprises,,,0
603,DE14202,8081601426,Jan-16,BE,ECIENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010720473934480930,",,ADMIN,07-01-2016 14:46,AMITAMTECH,,,0
604,DE14752,8081601460,Jan-16,ME3YPT,ITSPIS,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010725807155001960,",03-02-2017 00:00,ADMIN,07-01-2016 14:46,,,,0
605,DE15628,8081601466,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010705190626289500,",,ADMIN,07-01-2016 14:48,netguru1,,,0
606,DE15702,8081601463,Jan-16,ME2YFT,EESPDC,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010722757194135895,",01-09-2012 00:00,ADMIN,07-01-2016 14:49,,,,0
607,DE14751,8081601467,Jan-16,ME3YPT,ITSPIS,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010711713100296691,",03-01-2017 00:00,ADMIN,07-01-2016 14:50,,,,0
608,DE13489,8081601470,Jan-16,BE,MECHENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010752950248111516,",08-01-2013 00:00,ADMIN,07-01-2016 15:00,markcom,,,0
609,DE14668,8081601469,Jan-16,ME2YFT,EESPDC,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010756160111383488,",12-10-2016 00:00,ADMIN,07-01-2016 15:00,,,,0
610,DE13135,8081600923,Jan-16,BE,CIVIENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010700080813369855,",08-12-2013 00:00,ADMIN,07-01-2016 15:01,netguru1,,,0
611,DE13274,8081600389,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010717067140593367,",12-07-2013 00:00,ADMIN,07-01-2016 15:05,netguru1,,,0
612,DE14763,8081601394,Jan-16,ME3YPT,MESPTDE,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010720713473212083,",,ADMIN,07-01-2016 15:05,,,,0
613,DE13250,8081601436,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010758680195957569,",,ADMIN,07-01-2016 15:12,mns1988,,,0
614,DE15187,8081601474,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010724613919190539,",08-07-2012 00:00,ADMIN,07-01-2016 15:17,K439148271613991,,,0
615,DE15073,8081601473,Jan-16,BE,COMPENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010717283187033591,",,ADMIN,07-01-2016 15:21,,,,0
616,DE1200128,8081600534,Jan-16,BE,COMPENG_FT,8SEM,808,,,,,,,,,,,,,Y,,,,,"16010736300115055750,",,ADMIN,07-01-2016 15:22,markcom,,,0
617,DE15485,8081600896,Jan-16,BE,ITENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010742833153388109,",04-07-2013 00:00,ADMIN,07-01-2016 15:24,markcom,,,0
618,DE13245,8081600438,Jan-16,BE,COMPENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010746273162004407,",,ADMIN,07-01-2016 15:24,,,,0
619,DE15234,8081601475,Jan-16,BE,ECIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010717850171208646,",,ADMIN,07-01-2016 15:27,markcom,,,0
620,DE14497,8081600314,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010753857343923805,",,ADMIN,07-01-2016 15:30,netguru1,,,0
621,DE14120,8081601477,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010720993408011340,",,ADMIN,07-01-2016 15:37,NETWORLDMP,,,0
622,DE13038,8081600863,Jan-16,BE,MECHENG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010751070181131228,",02-11-2015 00:00,ADMIN,07-01-2016 15:38,,,,0
623,DE14075,8081601478,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010756327165277752,",,ADMIN,07-01-2016 15:42,,,,0
624,DE15366,8081601481,Jan-16,BE,ECTELEG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010706390195342624,",,ADMIN,07-01-2016 15:43,,,,0
625,DE14067,8081601484,Jan-16,BE,COMPENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010705247696442372,",06-11-2015 00:00,ADMIN,07-01-2016 15:52,,,,0
626,DE13514,8081601034,Jan-16,BE,ECTELEG_FT,6SEM,808,,,,,,,,,,,,,Y,,,,,"16010737547719939040,",,ADMIN,07-01-2016 15:55,,,,0
627,DE15697,8081601301,Jan-16,ME2YFT,EESPDC,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010741323886323713,",01-09-2012 00:00,ADMIN,07-01-2016 15:55,,,,0
628,DE15028,8081601380,Jan-16,BE,CIVIENG_FT,2SEM,808,,,,,,,,,,,,,Y,,,,,"16010736310472459612,",,ADMIN,07-01-2016 16:01,krishnaenterprises,,,0
629,DE14544,8081601489,Jan-16,BE,MECHENG_FT,4SEM,808,,,,,,,,,,,,,Y,,,,,"16010725280882582461,",,ADMIN,07-01-2016 16:05,,,,0
